Key,Value
87459103,Hadus
88507685,Dhurkan Tower
89556282,Anteljinis
90605794,Umbuhria
91654391,Zenilaara
92702970,The Thirsty Dragon Hostel
93751573,Sterp Manor
94802090,Bortta Manor
95850685,The Moribith Nest
96900291,The Dwarf and Helm Pub
97948879,Castle Gluth
98998394,The Bat and Mug Lodge
100046987,Ruins of Castle D'irch'kern
101095584,Ruins of Graj Manor
102145120,The Howling Huntsman Tavern
103193704,Cig Palace
104242282,The Fortress of T'ofylar
105290883,The Lair of Griplath
106340436,The Shurd Graveyard
107389031,Berbastadax
108437617,Rhegon Manor
109486211,Perpetual Soul of Kynareth
110535744,The Assembly of C'ircba
111584354,Drugod
112633882,The Old Gluctin Hovel
113683453,The Rluthan Farmstead
114732048,The Citadel of Boavim
115781626,The Tombs of Chijun
116830207,The Dead Mug Lodge
117878794,Issaqous
118927373,Weeping Rebirth of Kynareth
119976914,The Screaming Fairy Tavern
121025520,Vojphang
122075106,Gysunia
123123689,Shrine of Vigryl
124173250,T'irchum Manor
125222831,Pheonazar
126272371,Fharchte Manor
127320965,Cachir Orchard
128369551,The Queen's Bird Inn
129419134,Ruins of The Fortress of F'egke
130467717,Slurchem Manor
131517245,Old V'ozca's Shack
132565842,Solpar Manor
133614420,Boorc Palace
134663002,Castle F'ergin
135711582,Mhujta Manor
136760163,Silent Redeemer of Kynareth
137808746,Caizar Court
138858312,Javotubia
139907877,Gresh Court
140957431,Locconis
142006025,Lelidai
143054615,The Dancing Rascal Tavern
144103194,Old Lartsa's Place
145152759,Old Nurti's Farm
146202316,The Muthum Farmstead
147250896,Infinite Ascencion of Kynareth
148299475,Churmon Tower
149350044,Ruins of Lhuld's Hold
150398633,The Dwarf and Fawn Tavern
363466,Infinite Oracle of Mara
1412060,The Nest of Vojthrac
2460641,The Mard House of Correction
3510177,Umbopala
4558823,Perpetual Altar of Mara
5607405,The Lion and Scorpion Hostel
6655986,The Hole of Baalulah
7705498,The Grughtam Vaults
8754077,Javii-Kom
9803655,The Penitentiary of Thustom
10852255,Old Tlorgta's Shack
11900849,Ruch'kern Grange
12949440,Klurhtt Hall
13998034,Old D'urtga's Shack
15047526,The Citadel of Glargen
16096132,Ruins of Castle Lov'kern
17144722,The Aviary of Druradon
18193301,The Haunt of Lord Lithulyth
19242835,Appilaja
20291416,The Bat and Goat Hostel
21340023,D'acham Grange
22388615,The Kircem Cemetery
23437195,Appehla
24486697,Kructte Palace
25535299,Fage Hall
26583926,The Dhirmem Graveyard
27632519,The T'avt Graveyard
28681107,The B'ajon Cemetery
29730574,The Faollan Pit
30779156,The Mouse and Cat Inn
31827793,Tulaia
32876384,Blessed Sunrise of Mara
33924965,Old Lhogka's Shack
34973543,Tulairiisa
36023046,Mogenazar
37071626,Tower Difylin
38120204,Old Vlerptha's Hovel
39168809,The Green Dungeon Hostel
40217430,The Barrow of Darkuloth
41266913,The Maark Vaults
42315521,The Gaol of Boishum
43365102,Zageweyn
44413681,Boull Palace
45462296,The Stavt Farmstead
46510880,The Dead Helm Inn
47559466,Tasem Hall
48608057,The Old Nhufyl Shack
49657553,Osunnunu
50706142,Osedata
51754730,The Roost of Morlolath
52804299,The Vault of Lord Corroboth
53852894,The Dwarf and Mug Lodge
54901479,Tasiio
55950057,The Cyirkke Plantation
56999564,Moccolah
58048143,Silent Martyr of Mara
59096747,Klergta Court
60145329,Meli-Hassi
61193915,The Vlostin Graveyard
62242547,Tsetoccosa
63292090,The Vlist Cemetery
64340684,The Cyullta Vaults
65390164,Castle Fheth
66438763,The Savage Gnome Hostel
67487373,The Stronghold of Mhafylam
68535956,Zenoninu
69584553,Rhogaddata
70634040,Old T'orm-i's Farm
71682623,Ruins of The Dachar Cabin
72731275,Leza
73780790,The Gold Dog Lodge
74829438,Old Sherchja's Place
75878925,The Savage Cat Tavern
76927528,The Lhojan Cemetery
77976126,Bleeding Omen of Mara
79024710,The Beaver and Porcupine Inn
80073296,Syriri-Hassi
81121898,Syrasa
82171415,The Dwarf and Stag Lodge
83219993,The Tombs of Ker
84268577,The Old F'afyl Place
85317185,The Boucton Farmstead
86365772,Holy Omen of Mara
87415289,Metor
88463887,Wadijaaqplex
89512485,Vojdon
90561074,The Helus Aerie
91610560,Old Korkca's Farm
92659180,Morogoth
93708754,Rhogotu-Hassi
94757352,Helius's Web
95805959,D'ellin Hall
96855514,Loaga
97904104,Cave Manor
98953635,The Tlarcir Tombs
100002213,The Sloghter Cemetery
101050806,Cerohadata
102099402,The Asmibloth Shrine
103148969,Rhaneliria
104198469,Tasjiplex
105247049,The Pig and Dagger Lodge
106295664,Pythahajet
107345228,Eternal Star of Mara
108393821,Castle Vlog
109442412,Narogujer
110491979,The Staldon Farmstead
111540558,Old Cectti's Place
112589145,Mogeja
113638662,Joyous Oracle of Mara
114687247,Javoan
115735840,The Tower of Chogom
116784444,Javettubia
117833960,The Stronghold of Dhirmar
118882598,The Haunt of Garoghor
119933133,The Glavan Vaults
120981727,The Nest of Gripurath
122032279,Rhanano
123080859,Ruins of The Caelpun Cabin
124129437,Homunasessa Hollow
125178025,The Dirty Guard Inn
126227571,Ruins of Saldrn's Hold
127277166,Missibi
128326740,The Rat and Badger Hostel
129376304,Pheoneradisu
130424888,Isfoharia
131473466,Druthoth
132522046,The Mole and Fawn Inn
133571596,The Rlirht Farmstead
134620179,Ayasofya
135670750,Saulp Manor
136719331,Cudjireg
137767915,Linno
138817496,The House of Nebuchehius
139869058,Shruldir's Hold
140918640,The Mole and Stag Pub
141968209,The White Fairy Pub
143017788,Tulaastania
144066370,Tulaenajet
145116934,Thirht Court
146165513,Mogirijer
147215099,The Crimson Dragon Hostel
148264661,The Furpon Tombs
149313239,The Dwarf and Goat Pub
276583,Inner Altar of Dibella
1326162,Raald'kern Manor
2376748,Old Rhardja's Hovel
3434319,Kalio
4484886,The Krurta Farmstead
5537449,The Red Cat Tavern
6587018,The Web of Grollath
7635596,Ruins of The Ghuldten Farmstead
8684185,Silent Oracle of Dibella
9733742,Antelibuton
10783312,Wadijerareg
11832914,The Mole and Pit Lodge
12882474,Bubohabia
13931053,The Lucky Priest Hostel
14980613,The Citadel of Glaldem
16029226,The Old Krazam Shack
17078755,The Dur'kern Farmstead
18127349,The Howling Priest Pub
19175930,Fart Grange
20226484,Pajda
21275068,Gyselah
22323646,Ruins of Castle B'irn
23373226,The Fortress of Rhorpom
24422782,The V'ev Farmstead
25472376,Ramemitor
26520958,The Laughing Chasm Lodge
27570515,Atruza
28619100,Old Stajba's Shack
29668652,The Rat and Barbarian Tavern
30717231,Kalureg
31765810,Baghada
32814392,The Unfortunate Dragon Pub
33862990,The Dirty Castle Pub
34912529,The Thirsty Sword Tavern
35961124,The Old Nhoght Shack
37009745,The Laboratory of Naghtur
38059272,The Devil's Goblin Lodge
39107855,Blirdta Hall
40156445,The Flying Jug Inn
41205985,The Restless Fawn Lodge
42254566,Pissibi
43304134,Millitor
44352724,The Haunt of Verezezzar
45401338,Mohania
46450860,Paponirea
47499458,The Kheghtke Pit
48548053,Karpe Manor
49596656,The Old Darch Hovel
50646167,The Bajem Cemetery
51694755,C'arch'kern Palace
52743350,Wailing Redeemer of Dibella
53792920,Ruins of M'irte Hall
54841500,The Chufylam Cabin
55891053,The Web of Azdoth
56939654,Tigonus
57988233,Dirnke Manor
59036811,The Old V'izta Place
60085412,The Circle of Stalltha
61134930,The Lynx and Hedgehog Tavern
62183527,Ruins of The Tower of Varchim
63232144,The Queen's Djinn Inn
64281650,Mesanis
65330283,Maig Manor
66378861,Mesyrydai
67428380,Ruins of Shrezam Manor
68476969,The Unfortunate Chasm Lodge
69525559,The King's Goblin Tavern
70574171,The Knave and Barbarian Lodge
71622749,The Dwarf and Barbarian Inn
72672306,Tasirinia
73720893,The Gaol of Stughtte
74770408,The Rhold Farmstead
75818993,Khov Orchard
76867595,Singing Sunrise of Dibella
77916179,Bouthan Manor
78964771,The Grave of Balthezyth
80013353,Curte Palace
81062861,The Green Dungeon Tavern
82111442,The Caargar Tombs
83160030,Perpetual Relic of Dibella
84208629,The Fhurkar Pit
85257224,Makumbazar
86305815,Makaka-Ij
87355336,The Old Dhollam Place
88403915,Handa-Hassi
89452498,Weeping Redeemer of Dibella
90501078,The Mole and Griffin Tavern
91549659,The Green Djinn Inn
92598244,M'irmer Hall
93646836,The Lucky Badger Lodge
94696360,Fach Court
95744982,The Roost of Hezotlath
96793560,The Stejir Farmstead
97843083,Lherchen Manor
98891661,Fleshten Hall
99940273,The B'afyl Plantation
100988874,The Krordom Graveyard
102038369,Agunnudai
103086949,Old Saash-e's Hovel
104135533,Old Lhefylki's Hovel
105184112,Infinite Redeemer of Dibella
106232699,B'ug'kern Hall
107281294,Ruins of The Old Rasur Place
108329876,Agerabi
109378490,Castle Viscount Darkomam
110427984,Castle Lhefyl'kern
111476611,The Dirty Goat Tavern
112525195,The Unfortunate Scorpion Inn
113573788,Ruins of Bourcem Court
114622367,Ghoghtta Orchard
115671872,Kalallaa
116720458,The Saithur Farmstead
117769037,Kalotuisa
118817616,The Stronghold of Sofylar
119866214,The Queen's Badger Inn
120914826,Torkte Manor
121964314,The Beaver and Djinn Lodge
123012911,The Toad and Fawn Inn
124061507,Berbelijet
125110127,The Flying Pit Hostel
126159623,The Dancing Giant Hostel
127208260,Morjireg
128257777,Issaqiladax
129306379,The Nest of Gromrugoth
130355000,The Convent of Baluliva
131403583,Rhanoccosia
132452162,Gentle Light of Dibella
133501697,Castle Duke Morobeon
134550284,The Maelith Cave
135599797,Makajria
136648399,Silent Omen of Dibella
137697023,The Vojetor Web
138745604,The Log Crypts
139795103,The Dwarf and Sword Lodge
140843682,Antelirea
141892270,The Thornon Farmstead
142940851,The Queen's Goblin Hostel
143989439,The Black Giant Pub
145038034,Fircem Manor
146086639,The Silver Rascal Inn
147135218,Khiz's Guard
148183799,B'irnt Hall
149233294,Zenirijet
150281875,The Cavern of Maelebranxulla
151330463,Jubonulla Minster
152379060,Zenaton
153427647,The Web of Gromgon
154477164,Shrelde Hall
155525759,Atrumbada
156574378,Blessed Soul of Dibella
157622986,The Rattothor Coop
158672474,Ruins of Castle Balpta
159721083,Lorp Hall
160769667,The Stuthon Farmstead
161818247,The Dirty Barbarian Lodge
162866854,The Lair of Vermbith
163916363,Shast'kern Tower
164964951,Mesuthusa
166013529,Kalenaret
167062148,Rattloth
168110742,The Hezdoth Nest
169160226,The Web of Vojgoth
170208808,The Sirdam Farmstead
171257392,Osubi
172305979,Castle Furar
173354567,Syra-Kom
174403204,The Community of Thoshki
175452686,Lhezta Manor
176501274,Damunnutor
177549862,Daminia
178598442,Issaqiia
179647021,Blessed Ascencion of Dibella
180695610,Thell Manor
181744194,Old Raezba's Place
182792785,The Howling Pit Inn
183841393,The Tombs of Caellrn
184890861,Dhirkim Tower
185939448,The Norgoth Nest
186988117,The Rholpan Cemetery
188037593,The King's Ogre Lodge
189086235,Boarkam Manor
190134813,The B'irmca Convergence
191183391,The Dwarf and Hedgehog Tavern
192231983,Mogiida
193280565,Sacred Oracle of Dibella
194330046,Wadijahasia
195378657,The Morgoth Aerie
196428193,Old Rlirc-e's Farm
197476777,The Feather and Sword Lodge
198525376,The Cabal of Nirgsa
199573971,The Howling Huntsman Pub
200622551,Yagbith's Web
201671164,Sage Monument
202720666,Rhogahadai
203769245,The Old C'irhtan Place
204817871,The Aviary of Sashotgon
205867371,Khajocconu
206915950,The Lion and Skull Hostel
207964555,The Green Dagger Inn
209013134,The Bat and Djinn Pub
210061729,The Citadel of Blez
211111264,The Savage Djinn Lodge
212159842,The Coven of F'avba
213208441,Luwan
214257031,The Azrius Web
215305617,Old Rajfa's Farm
216354216,The Laughing Fairy Hostel
217402818,The Restless Muskrat Tavern
218452373,Tower Blallar
219500977,Singing Seer of Dibella
220550441,The Howling Dagger Pub
221599050,Chethar's Hold
222647633,Old T'olptha's Place
223696279,Tasastadax
224745738,Makaja
225794317,The Stronghold of Vlist
226842925,Bleeding Idol of Dibella
227891533,Rhish Grange
228940111,The Dhughtom Graveyard
229988696,The Unfortunate Barbarian Lodge
231037293,Makyryla
232085872,Ruins of The Citadel of Cerkrn
233135342,The Old Kharcur Shack
234183927,Humba-Kom
235232544,The Stronghold of Nhurhton
236281163,Antelaaqara
237330664,Umbunia
238379258,Ruins of Old Raolp-e's Farm
239427845,The Gold Rascal Inn
240476426,The Dancing Badger Inn
241525016,Wadijuthua
242573596,The Lion and Dragon Hostel
243622199,Wadijoisa
244670793,The Hold of Raerct
245720256,The Silver Bird Pub
246768841,Inner Oracle of Dibella
247817421,Khurgir Hall
248866041,Zagorana
249915585,Berbissi-Thar
250964179,Shivrn Manor
252012826,The M'ircht Farmstead
253062293,The Pig and Muskrat Lodge
254110899,Cerascubi
255159527,The C'ech Farmstead
256209047,Vern'kern Manor
257257625,The Yagotvor Nest
258306215,The Devil's Fawn Lodge
259354807,Akhahadisu
260403394,Khirhtten's Hold
261451974,The Mouse and Fawn Inn
262500580,The Lucky Skull Hostel
263549167,Tasohania
264598647,The Black Bird Tavern
265647254,The Feather and Wolf Lodge
266695835,THe Crypts of Krorpan
267744440,The Queen's Griffin Lodge
268793050,Tsetuhjet
269841628,Tsetilaza
270891082,Tlurt Orchard
271939770,Thercrn's Hold
272989230,Rhogilah
274037844,The Red Mug Lodge
275086468,Norriker
276135069,The Pig and Badger Pub
277184536,The Crimson Djinn Hostel
278233119,Sachan Manor
279281716,Cuduan
280330298,The Thirsty Mug Tavern
281378887,The Mhermun Farmstead
282427483,Lastabia
283476094,The Silver Hedgehog Hostel
284524682,Tlachim Hall
285574164,Lhurch Palace
286622775,Djen Lodge
287671367,T'uct'kern's Hold
288720887,Cull Hall
289769499,Eternal Light of Dibella
290818108,The Old Nharchte Shack
291867662,Akhuthu-Gora
292916242,Old Nofylfa's Place
293964825,Tulaidax
295013403,The Rairnur Plantation
296061982,Castle M'arhtem
297110561,The Old Dhightin Place
298159145,The Dirty Stag Inn
299207745,The Mhar'kern Cemetery
300257333,Malla-Korom
301306886,The Nhught Graveyard
302355477,Isfissius
303404055,Perpetual Star of Dibella
304452639,Ruins of Thircrn Manor
305502171,Atrji-Ij
306550760,F'ovon Court
307599364,Jalahao
308647948,The Queen's Priest Tavern
309697493,Blessed Star of Dibella
310746074,Rlirhten Manor
311794654,Perpetual Altar of Dibella
312843250,The Devil's Woodchuck Lodge
313892777,The Mole and Sword Pub
314941360,Tasogu-Korom
315989968,The M'alper Farmstead
317039535,Tuj Manor
318088116,The Queen's Hedgehog Pub
319136701,Ruins of The Shriv Cabin
320185279,Nebuchelon's Tomb
321233861,The Old Vlaght Shack
322282440,Makuhdata
323331960,Rattedred
324380563,The Tower of Thirter
325431134,The Fortress of Thurnem
326479745,The Castle of Klirchten
327529280,Rhogaaq-Korom
328577870,The Gold Cat Pub
329626448,The Fox and Muskrat Hostel
330675026,Kalaan
331725589,The Tlornum Cabin
332774175,The Bat and Guard Inn
333822763,The Bat and Priest Pub
334871347,Wailing Martyr of Dibella
335919929,Tasissijer
336970468,Rlargan Manor
338019051,The Nest of Vephang
339067629,F'erhtam Hall
340118198,Lajrea
341166782,Zage-Ij
342215372,The Sashus Web
343263957,Boormt Manor
344313504,The Mouse and Scorpion Hostel
345362091,Glej Grange
346411684,Sekaus
347461232,Pandanis
348509833,Burning Tree of Dibella
349561405,The Mouse and Cat Pub
315721,Bubehda
1364299,Mauch Court
2413853,Jalosa
3462441,Castle Dhilpt
4512049,Sede-Korom
5561587,Khir Manor
6611195,M'erin Hall
7660754,Silent Redeemer of Kynareth
8710324,Gysyrybu
9759889,Fearful Sunrise of Kynareth
10808473,Tsetemikat
11859038,Old Gillki's Place
12907620,The Caormja Convergence
13956227,Castle Grirtin
15007756,Dorcam Court
16056348,Shucten Tower
17105910,Thethon Court
18154488,The Dirty Dragon Hostel
19203098,The Old Krirdim Place
20251676,Berarea
21300254,The Barrow of Necromimion
22349808,Osascuton
23400362,Slurtten Orchard
24448963,Castle Vlarun
25498518,Gysuhan
26547100,Slurht Court
27595679,The Red Wolf Inn
28646272,Baig Hall
29694862,The Old Slolpen Hovel
30744409,The Red Griffin Inn
31793012,Rama-Ij
32843560,Kozanset
33892157,Klotht Hall
34941710,The House of Nebuchanon
35990300,Baghakaga
37038887,The Most Cabin
38088433,Ruins of Old Fichca's Farm
39138011,Flastar Court
40186613,Issaqeisa
41236169,Punnuzar
42285754,The King's Priest Pub
43335338,Papotuno
44383917,The Old Lhort Place
45435489,Bogudata
46485059,The Mole and Gnome Inn
47533647,The Old Mharmin Place
48585214,The B'orhtur Cemetery
49633796,Thactte Hall
50684363,Ramakawan
263832,The Crimson Cat Inn
1313401,Rlect Hall
2366999,Javibia
3415577,The Tower of Ghorkke
4471139,The Rusty Bird Tavern
5520678,Lopadai
6570273,Shrald Court
7618875,M'arkam Manor
8668423,The Old Turder Hovel
9717019,Nhalden Manor
10765600,Baghiitor
11815161,Ruins of The Hold of Cyarkta
12863745,Ruins of Old Cilp-e's Hovel
13912332,Old Churdki's Shack
14961880,The Turtke Burial Ground
16010476,Damohazar
17059081,The Doll Farmstead
18108619,Grirtke Court
19158147,Tulajidax
20206726,The King's Dungeon Lodge
21255335,The Web of Trogerghu
22303956,Ruins of C'ushta Orchard
23352535,Rlorht Manor
24402058,Nherch'kern Hall
25451599,Burning Ascencion of Julianos
26500212,Old Blirmki's Farm
27548829,The Cairgum Cemetery
28599372,Rhogastabu
29647955,The Tomb of Verimyth
30696533,The Hezthor Nest
31746056,The Tower of Saoll
32794643,Northoth
33843244,Mauge Manor
34891824,Beton
35941444,Divad Monument
36990026,Fearful Redeemer of Julianos
38039544,Mesumbasia
39088169,Ruins of Vlerdin Hall
40137683,Weeping Omen of Julianos
41186275,The Rat and Dragon Lodge
42234856,Blessed Tree of Julianos
43284439,V'erhtur Manor
44333050,The Bark Cemetery
45382566,Grarpan Grange
46431196,Naranu
47479783,The Chushke Graveyard
48529319,Fharm Manor
49577914,Cellen Hall
50626507,Strenner Haven
51675085,The Old Nhuch Hovel
52724578,The Bat and Griffin Hostel
53773165,Hiiplex
54821779,Jhim Sei Shrine
55871334,The Restless Dagger Lodge
56919913,Klulpun Palace
57968501,Durchem's Guard
59017086,Bus Manor
60065664,Old Saojfa's Hovel
61114243,The Thirsty Rascal Tavern
62162824,The Sholl'kern Farmstead
63211402,The Tower of Cyoll
64259998,Shrine of Vigryl
65309493,Djen Lodge
66358114,Eternal Light of Julianos
67406713,Rameralah
68455294,Ruins of Glild Manor
69504793,Cudoaweyn
70553400,Cudotu-Thar
71601996,The Dispater Cave
72650577,Cudahasa
73699181,The Dajan Cemetery
74748670,The Fortress of Caofyl
75797276,Rhogocco-Korom
76845864,The Hold of Kejten
77894446,The Dwarf and Fairy Pub
78943024,The Begem Prison
79991602,Kalelius
81040183,The Gold Dragon Hostel
82088768,The Devil's Cat Tavern
83137358,The Tombs of Raact
